time,x,y,z,side
1757572916833,-0.255524,1.27786,-0.0856011,LEFT
1757572916833,-0.244894,-1.00387,-0.00324375,LEFT
1757572916833,0.932498,1.25772,-0.124205,LEFT
1757572916833,1.97854,0.909356,-0.126663,LEFT
1757572916833,-1.16063,-0.139966,0.105494,RIGHT
1757572916833,-0.0345177,-1.7533,0.0121554,RIGHT
1757572916833,0.70107,-1.33622,-0.105933,RIGHT
1757572916833,1.40503,-1.6541,-0.104659,RIGHT
1757572916884,-0.351419,1.30453,-0.086292,LEFT
1757572916884,0.629526,-1.28267,-0.103601,LEFT
1757572916884,0.842744,1.26108,-0.114933,LEFT
1757572916884,1.87598,0.890834,-0.095559,LEFT
1757572916884,-1.19046,-0.136243,0.109143,RIGHT
1757572916884,-0.116107,-1.75582,-0.0475729,RIGHT
1757572916884,1.36017,-1.66014,-0.112203,RIGHT
1757572916884,2.64564,0.475669,-0.0500445,RIGHT
1757572916994,-0.415274,1.25775,-0.0849207,LEFT
1757572916994,0.58795,-1.33375,-0.0949109,LEFT
1757572916994,0.754802,1.26609,-0.120625,LEFT
1757572916994,1.84936,0.925365,-0.119985,LEFT
1757572916994,-1.43459,-0.348936,0.103336,RIGHT
1757572916994,-0.150366,-1.76494,-0.0363388,RIGHT
1757572916994,1.25634,-1.63141,-0.115855,RIGHT
1757572916994,2.1718,-1.83996,-0.0452683,RIGHT
1757572917081,-0.456394,1.26524,-0.0819147,LEFT
1757572917081,0.698363,1.28707,-0.113101,LEFT
1757572917081,-0.200817,-1.75852,-0.0476408,RIGHT
1757572917081,0.512465,-1.32453,-0.10364,RIGHT
1757572917206,-0.560099,1.29084,-0.0828274,LEFT
1757572917206,0.628527,1.33693,-0.092876,LEFT
1757572917206,1.66013,0.940925,-0.0645824,LEFT
1757572917206,-0.274937,-1.76266,-0.0393924,RIGHT
1757572917206,0.463888,-1.31052,-0.0843446,RIGHT
1757572917206,1.15569,-1.58812,-0.0615563,RIGHT
1757572917290,-0.641772,1.30743,-0.0282742,LEFT
1757572917290,0.394328,-1.27899,-0.0665643,LEFT
1757572917290,0.539726,1.35093,-0.0980105,LEFT
1757572917290,-1.19343,-0.129943,0.118843,RIGHT
1757572917290,-0.329535,-1.7597,-0.0314086,RIGHT
1757572917290,2.32059,0.589892,-0.0250715,RIGHT
1757572917427,0.357991,-1.25928,-0.0757851,LEFT
1757572917427,0.464253,1.33384,-0.101844,LEFT
1757572917427,-0.365923,-1.74543,0.0152521,RIGHT
1757572917427,2.77863,-2.01654,0.0592844,RIGHT
1757572917492,-1.1541,-0.133153,0.106421,LEFT
1757572917492,0.354292,1.35088,-0.0633067,LEFT
1757572917492,3.11556,0.42562,0.0550636,LEFT
1757572917492,-0.43769,-1.74726,0.0600919,RIGHT
1757572917492,0.291464,-1.25119,-0.077469,RIGHT
1757572917492,2.74415,-1.9739,0.0569457,RIGHT
1757572917653,0.247639,1.37327,-0.059653,LEFT
1757572917653,3.0466,0.454277,0.052354,LEFT
1757572917653,0.204874,-1.20648,-0.0915743,RIGHT
1757572917653,2.65996,-1.92202,0.0560981,RIGHT
1757572917707,0.144102,1.40244,-0.0758163,LEFT
1757572917707,2.96319,0.509791,0.0538546,LEFT
1757572917707,0.136032,-1.20512,-0.0428343,RIGHT
1757572917707,2.62808,-1.85452,0.0551144,RIGHT
1757572917796,0.0571052,1.36542,-0.0783176,LEFT
1757572917796,0.0690295,-1.19573,-0.0424885,RIGHT
1757572917947,-0.0625043,1.41186,-0.0535474,LEFT
1757572917947,-0.00453617,-1.23435,-0.0422694,LEFT
1757572917947,-1.18745,-0.154213,0.128452,RIGHT
1757572917947,1.67537,-1.59984,0.0370672,RIGHT
1757572918001,-0.179863,1.4301,-0.0803524,LEFT
1757572918001,-0.0674244,-1.16022,-0.0409411,RIGHT
1757572918113,-0.291844,1.4326,-0.097121,LEFT
1757572918113,2.55687,0.726377,0.0463494,LEFT
1757572918113,-0.13095,-1.13746,-0.0395604,RIGHT
1757572918113,2.36652,-1.66927,0.0487591,RIGHT
1757572918225,-0.401054,1.41123,-0.120848,LEFT
1757572918225,-1.14145,-0.129494,0.12069,RIGHT
1757572918353,-0.499761,1.40447,-0.116976,LEFT
1757572918353,3.3046,0.951229,0.11982,LEFT
1757572918353,-1.19965,-0.146,0.12112,RIGHT
1757572918353,-0.297574,-1.18335,0.0400851,RIGHT
1757572918437,-0.589742,1.42552,-0.105065,LEFT
1757572918437,2.26194,0.891794,-0.0434273,RIGHT
1757572918502,2.15346,0.928079,0.0292809,LEFT
1757572918502,3.08441,1.04339,0.0575979,LEFT
1757572918502,2.0942,-1.46343,-3.73498e-05,RIGHT
1757572918502,3.11017,-1.59667,0.0561534,RIGHT
1757572918647,0.261007,-1.31742,-0.0683176,LEFT
1757572918647,2.99027,-1.52576,0.0590249,RIGHT
1757572918752,0.121361,1.3272,-0.0581306,LEFT
1757572918752,0.194272,-1.29097,-0.0607736,LEFT
1757572918752,-1.21135,-0.163023,0.103856,RIGHT
1757572918752,2.90678,-1.43105,0.0561251,RIGHT
1757572918818,0.00471062,1.33937,-0.0747269,LEFT
1757572918818,1.04109,-1.21093,-0.0737107,LEFT
1757572918818,-1.19059,-0.130258,0.104707,RIGHT
1757572918818,0.125305,-1.30418,-0.0626523,RIGHT
1757572918905,-0.123418,1.35418,-0.0609498,LEFT
1757572918905,0.736446,1.19949,-0.0658825,LEFT
1757572918905,2.57315,1.38439,-0.0495366,LEFT
1757572918905,0.037281,-1.26139,-0.0694342,RIGHT
1757572918905,1.0005,-1.1402,-0.0787963,RIGHT
1757572918905,2.79288,-1.26221,0.00134367,RIGHT
1757572919007,0.599902,1.16907,-0.0659576,LEFT
1757572919007,2.50034,1.48436,-0.0529696,LEFT
1757572919007,-0.0220222,-1.20813,-0.0866288,RIGHT
1757572919007,1.62245,1.22136,-0.0759616,RIGHT
1757572919120,-2.90943,-0.817301,0.105741,LEFT
1757572919120,0.506313,1.24748,-0.0643925,LEFT
1757572919120,2.36456,1.53271,-0.0478286,LEFT
1757572919120,-0.0797303,-1.20058,-0.0395506,RIGHT
1757572919120,0.873097,-1.1357,-0.0578727,RIGHT
1757572919120,1.45998,1.25811,-0.0637583,RIGHT
1757572919202,-1.46662,-0.359367,0.0957226,LEFT
1757572919202,-0.537667,1.38268,-0.0996526,LEFT
1757572919202,0.396803,1.24708,-0.0622968,LEFT
1757572919202,2.25973,1.55646,-0.0941737,LEFT
1757572919202,-2.92324,-0.836318,0.107318,RIGHT
1757572919202,-0.147444,-1.22392,-0.0581552,RIGHT
1757572919202,0.770923,-1.10078,-0.058042,RIGHT
1757572919202,1.35199,1.3046,-0.0680434,RIGHT
1757572919316,-0.631572,1.40219,-0.101046,LEFT
1757572919316,0.289261,1.2731,-0.0565566,LEFT
1757572919316,1.24985,1.30655,-0.0870109,LEFT
1757572919316,2.16582,1.58678,-0.0922591,LEFT
1757572919316,-2.90542,-0.839162,0.107286,RIGHT
1757572919316,-0.191857,-1.15992,-0.0857731,RIGHT
1757572919316,0.698794,-1.11778,-0.0622397,RIGHT
1757572919316,1.59614,-1.11277,-0.0772699,RIGHT
1757572919485,0.180869,1.26948,-0.0628301,LEFT
1757572919485,1.15987,1.33423,-0.0825258,LEFT
1757572919485,2.06244,1.63085,-0.13058,LEFT
1757572919485,3.34587,-0.93137,-0.121516,LEFT
1757572919485,-2.92242,-0.834913,0.106693,RIGHT
1757572919485,0.604569,-1.07024,-0.0425852,RIGHT
1757572919485,1.50173,-1.09045,-0.217612,RIGHT
1757572919485,2.41578,-1.01771,-0.0836966,RIGHT
1757572919538,-2.91902,-0.842519,0.106463,LEFT
1757572919538,1.10924,1.32387,-0.0883664,LEFT
1757572919538,1.97834,1.61797,-0.109074,LEFT
1757572919538,2.70644,1.9837,-0.170052,LEFT
1757572919538,0.563468,-1.08031,-0.0809607,RIGHT
1757572919538,1.40745,-1.09876,-0.0808298,RIGHT
1757572919538,2.40176,-1.0438,-0.0846625,RIGHT
1757572919538,3.25405,-0.940213,-0.0572196,RIGHT
1757572919667,-1.15136,-0.131659,0.118738,LEFT
1757572919667,0.00260495,1.24926,-0.0885086,LEFT
1757572919667,1.01767,1.31229,-0.0697207,LEFT
1757572919667,1.90097,1.62182,-0.123519,LEFT
1757572919667,2.65253,1.95591,-0.168105,LEFT
1757572919667,-2.91571,-0.845288,0.106553,RIGHT
1757572919667,0.489311,-1.09287,-0.0525155,RIGHT
1757572919667,1.33619,-1.11578,-0.0928421,RIGHT
1757572919667,2.30931,-1.04436,-0.082164,RIGHT
1757572919667,3.19307,-0.931707,-0.109965,RIGHT
1757572919714,-1.20634,-0.146582,0.128269,LEFT
1757572919714,-0.0964198,1.23763,-0.0821802,LEFT
1757572919714,0.94364,1.31033,-0.104751,LEFT
1757572919714,1.84807,1.57744,-0.12616,LEFT
1757572919714,2.55906,1.94791,-0.167836,LEFT
1757572919714,-2.93861,-0.854555,0.10648,RIGHT
1757572919714,0.403071,-1.10446,-0.0398466,RIGHT
1757572919714,1.28911,-1.11102,-0.0958725,RIGHT
1757572919714,2.20246,-1.08164,-0.0894594,RIGHT
1757572919714,3.12372,-0.917904,-0.112707,RIGHT
1757572919949,-0.166549,1.21447,-0.0910025,LEFT
1757572919949,0.863362,1.28379,-0.116189,LEFT
1757572919949,1.1654,-1.06995,-0.101701,LEFT
1757572919949,2.48283,1.96178,-0.106581,LEFT
1757572919949,-1.15455,-0.136669,0.116978,RIGHT
1757572919949,0.342264,-1.11534,-0.0431628,RIGHT
1757572919949,2.16529,-1.08628,-0.086058,RIGHT
1757572919949,3.06821,-0.957115,-0.109975,RIGHT
1757572920031,-0.2267,1.22895,-0.0883215,LEFT
1757572920031,0.838343,1.26043,-0.111074,LEFT
1757572920031,2.44023,1.95526,-0.104244,LEFT
1757572920031,0.283753,-1.13881,-0.033668,RIGHT
1757572920031,1.12989,-1.10254,-0.116841,RIGHT
1757572920031,1.72849,1.60538,-0.119292,RIGHT
1757572920076,-0.273694,1.19684,-0.0892838,LEFT
1757572920076,0.75077,1.28288,-0.109876,LEFT
1757572920076,1.66027,1.57091,-0.11854,LEFT
1757572920076,2.41269,1.93943,-0.111287,LEFT
1757572920076,-1.18477,-0.131779,0.108091,RIGHT
1757572920076,0.231358,-1.1468,-0.0350915,RIGHT
1757572920076,1.09022,-1.08259,-0.0686666,RIGHT
1757572920076,2.05928,-1.08699,-0.0752998,RIGHT
1757572920134,-0.333056,1.21144,-0.0950687,LEFT
1757572920134,0.719133,1.26102,-0.10176,LEFT
1757572920134,1.5975,1.56326,-0.115428,LEFT
1757572920134,2.32853,1.94279,-0.158012,LEFT
1757572920134,0.169428,-1.15076,-0.0389738,RIGHT
1757572920134,1.01974,-1.09069,-0.0726063,RIGHT
1757572920134,2.00417,-1.066,-0.0808376,RIGHT
1757572920134,2.90313,-0.949169,-0.105041,RIGHT
1757572920209,-0.390627,1.22125,-0.0582836,LEFT
1757572920209,0.636876,1.30316,-0.102769,LEFT
1757572920209,1.5489,1.60059,-0.11982,LEFT
1757572920209,2.25478,1.94624,-0.155262,LEFT
1757572920209,0.12428,-1.16148,-0.0348327,RIGHT
1757572920209,0.95518,-1.13842,-0.0804968,RIGHT
1757572920209,1.98919,-1.07153,-0.0986249,RIGHT
1757572920209,2.80648,-0.95994,-0.10238,RIGHT
1757572920349,-0.421831,1.18384,-0.0611748,LEFT
1757572920349,0.595005,1.30484,-0.0966378,LEFT
1757572920349,1.50791,1.55926,-0.130616,LEFT
1757572920349,2.22617,1.94561,-0.0992796,LEFT
1757572920349,0.076948,-1.1531,-0.0389757,RIGHT
1757572920349,0.956539,-1.14202,-0.0748904,RIGHT
1757572920349,1.90657,-1.09775,-0.0957556,RIGHT
1757572920349,2.76033,-0.961495,-0.0999188,RIGHT
1757572920410,-0.448453,1.14591,-0.0887861,LEFT
1757572920410,0.526725,1.26146,-0.0851168,LEFT
1757572920410,1.45452,1.59085,-0.13225,LEFT
1757572920410,2.1538,1.935,-0.0988653,LEFT
1757572920410,-1.20324,-0.148285,0.112612,RIGHT
1757572920410,0.0331702,-1.14396,-0.0400614,RIGHT
1757572920410,0.907179,-1.16237,-0.0845818,RIGHT
1757572920410,1.85716,-1.09353,-0.123137,RIGHT
1757572920513,-0.517159,1.20377,-0.0914762,LEFT
1757572920513,0.466688,1.29489,-0.11751,LEFT
1757572920513,1.38231,1.58645,-0.112016,LEFT
1757572920513,2.1384,1.92651,-0.0985543,LEFT
1757572920513,-0.0511403,-1.16747,-0.0229607,RIGHT
1757572920513,0.860382,-1.15038,-0.086536,RIGHT
1757572920513,1.75917,-1.09119,-0.106918,RIGHT
1757572920513,2.66122,-0.952305,-0.0488121,RIGHT
1757572920615,-0.551845,1.1863,-0.0972229,LEFT
1757572920615,0.426977,1.26445,-0.100833,LEFT
1757572920615,1.35298,1.56351,-0.120753,LEFT
1757572920615,2.06146,1.93108,-0.0976683,LEFT
1757572920615,-0.0516601,-1.20248,-0.0415957,RIGHT
1757572920615,0.80494,-1.16103,-0.0803784,RIGHT
1757572920615,1.7389,-1.09584,-0.128034,RIGHT
1757572920615,2.61335,-0.972718,-0.0458079,RIGHT
1757572920780,0.379114,1.27885,-0.100952,LEFT
1757572920780,1.31004,1.55065,-0.119055,LEFT
1757572920780,2.01331,1.90756,-0.0936868,LEFT
1757572920780,-0.106435,-1.17073,-0.0371295,RIGHT
1757572920780,0.778733,-1.15696,-0.0643248,RIGHT
1757572920780,1.72555,-1.10763,-0.069189,RIGHT
1757572920835,0.338328,1.25202,-0.0846742,LEFT
1757572920835,1.23696,1.54607,-0.110193,LEFT
1757572920835,1.97398,1.92209,-0.0963486,LEFT
1757572920835,-0.135529,-1.17909,-0.0376766,RIGHT
1757572920835,0.703083,-1.15904,-0.0622179,RIGHT
1757572920835,1.6776,-1.11303,-0.0675596,RIGHT
